AGENCIA,VENTANILLA,TIPO,NRO,GENERADO,ASIGNADO,_INICIO_ATENCION,_FIN_ATENCION
AGENCIA_CHACARILLA_1,6,C,C16,09:37:24,09:37:28,09:37:32,09:54:57
AGENCIA_CHACARILLA_1,6,C,C30,09:56:10,10:00:43,10:00:47,10:01:56
AGENCIA_CHACARILLA_1,6,C,C31,09:56:33,10:01:57,10:01:59,10:10:11
AGENCIA_CHACARILLA_1,6,C,C44,10:17:42,10:23:34,10:23:37,10:27:26
AGENCIA_CHACARILLA_1,6,C,C48,10:20:07,10:27:27,10:27:30,10:33:03
AGENCIA_CHACARILLA_1,6,C,C51,10:23:32,10:33:04,10:33:18,10:44:25
AGENCIA_CHACARILLA_1,6,C,C65,10:31:44,10:44:27,10:44:29,10:44:46
AGENCIA_CHACARILLA_1,6,C,C67,10:34:41,10:45:10,10:45:12,10:49:09
AGENCIA_CHACARILLA_1,6,C,C74,10:44:06,10:55:31,10:55:36,10:55:54
AGENCIA_CHACARILLA_1,6,C,C84,10:53:36,11:01:37,11:01:47,11:01:49
AGENCIA_CHACARILLA_1,6,C,C85,10:53:50,11:01:51,11:01:53,11:06:38
AGENCIA_CHACARILLA_1,6,C,C87,10:56:14,11:10:17,11:10:19,11:12:50
AGENCIA_CHACARILLA_1,6,C,C104,11:18:51,11:39:21,11:39:33,11:43:52
AGENCIA_CHACARILLA_1,6,C,C107,11:21:49,11:43:53,11:43:58,11:44:12
AGENCIA_CHACARILLA_1,6,C,C108,11:22:25,11:44:13,11:44:27,11:45:33
AGENCIA_CHACARILLA_1,6,C,C110,11:23:22,11:45:34,11:45:37,11:50:37
AGENCIA_CHACARILLA_1,6,C,C113,11:25:07,11:50:40,11:50:47,11:52:18
AGENCIA_CHACARILLA_1,6,C,C114,11:25:26,11:52:18,12:01:23,12:16:46
AGENCIA_CHACARILLA_1,6,C,C124,11:34:41,12:19:48,12:19:51,12:25:04
AGENCIA_CHACARILLA_1,6,C,C137,12:01:45,12:39:20,12:39:22,12:41:02
AGENCIA_CHACARILLA_1,6,C,C138,12:03:58,12:41:03,12:41:05,12:44:36
AGENCIA_CHACARILLA_1,6,C,C141,12:10:08,12:44:38,12:44:40,12:44:55
AGENCIA_CHACARILLA_1,6,C,C142,12:10:52,12:44:56,12:44:59,12:47:27
AGENCIA_CHACARILLA_1,6,C,C146,12:12:57,12:47:28,12:47:35,12:49:31
AGENCIA_CHACARILLA_1,6,C,C149,12:17:42,12:49:55,12:49:57,12:52:09
AGENCIA_CHACARILLA_1,6,C,C154,12:27:45,12:52:10,12:52:12,12:52:29
AGENCIA_CHACARILLA_1,6,C,C155,12:27:59,12:52:51,12:52:54,12:59:36
AGENCIA_CHACARILLA_1,6,C,C164,12:38:15,12:59:37,12:59:39,13:00:04
AGENCIA_CHACARILLA_1,6,C,C165,12:38:23,13:00:05,13:00:12,13:00:28
AGENCIA_CHACARILLA_1,6,C,C166,12:39:14,13:00:29,13:00:31,13:00:45
AGENCIA_CHACARILLA_1,3,C,C7,09:18:03,09:19:10,09:19:18,09:20:01
AGENCIA_CHACARILLA_1,3,C,C18,09:41:19,09:42:00,09:42:04,09:45:27
AGENCIA_CHACARILLA_1,3,C,C19,09:44:37,09:45:29,09:45:54,09:46:56
AGENCIA_CHACARILLA_1,3,C,C34,10:02:48,10:05:47,10:05:52,10:08:13
AGENCIA_CHACARILLA_1,3,C,C37,10:11:40,10:13:50,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C39,10:12:54,10:14:31,10:14:37,10:24:36
AGENCIA_CHACARILLA_1,3,C,C45,10:17:53,10:24:38,10:24:49,10:33:34
AGENCIA_CHACARILLA_1,3,C,C71,10:38:27,10:52:36,10:52:47,10:53:54
AGENCIA_CHACARILLA_1,3,C,C73,10:39:55,10:54:18,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C79,10:49:04,10:57:03,10:57:18,11:04:25
AGENCIA_CHACARILLA_1,3,C,C127,11:36:47,12:22:28,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C128,11:37:16,12:22:48,12:22:54,12:24:36
AGENCIA_CHACARILLA_1,3,C,C133,11:50:38,12:32:40,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C134,11:52:27,12:32:54,12:33:04,12:35:22
AGENCIA_CHACARILLA_1,3,C,C136,11:59:48,12:35:23,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C139,12:04:11,12:42:04,12:42:08,12:44:15
AGENCIA_CHACARILLA_1,3,C,C140,12:05:55,12:44:17,12:44:22,12:46:38
AGENCIA_CHACARILLA_1,3,C,C144,12:11:21,12:46:48,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,C,C145,12:12:33,12:46:58,12:47:02,12:49:31
AGENCIA_CHACARILLA_1,3,C,C148,12:15:42,12:49:32,12:49:42,12:50:25
AGENCIA_CHACARILLA_1,3,C,C150,12:18:13,12:50:26,12:50:32,12:55:50
AGENCIA_CHACARILLA_1,3,C,C178,13:05:07,13:06:57,13:07:01,14:10:00
AGENCIA_CHACARILLA_1,4,C,C4,09:03:45,09:05:21,09:05:23,09:06:13
AGENCIA_CHACARILLA_1,4,C,C21,09:47:36,09:47:54,09:47:57,09:57:23
AGENCIA_CHACARILLA_1,4,C,C26,09:54:16,09:57:24,09:57:38,10:00:28
AGENCIA_CHACARILLA_1,4,C,C29,09:55:21,10:00:30,10:00:34,10:02:40
AGENCIA_CHACARILLA_1,4,C,C32,09:58:53,10:02:42,10:02:44,10:21:10
AGENCIA_CHACARILLA_1,4,C,C42,10:17:24,10:21:11,10:21:13,10:25:59
AGENCIA_CHACARILLA_1,4,C,C46,10:18:27,10:26:01,10:26:55,10:33:40
AGENCIA_CHACARILLA_1,4,C,C52,10:25:22,10:33:41,10:33:43,10:36:44
AGENCIA_CHACARILLA_1,4,C,C58,10:27:44,10:36:45,10:36:59,10:39:12
AGENCIA_CHACARILLA_1,4,C,C60,10:28:19,10:39:13,10:39:15,10:43:46
AGENCIA_CHACARILLA_1,4,C,C64,10:31:23,10:43:46,10:43:47,10:44:40
AGENCIA_CHACARILLA_1,4,C,C66,10:33:21,10:44:41,10:44:49,10:45:57
AGENCIA_CHACARILLA_1,4,C,C68,10:36:12,10:45:58,10:46:06,10:46:11
AGENCIA_CHACARILLA_1,4,C,C69,10:36:34,10:46:11,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,4,C,C70,10:36:57,10:47:26,10:47:28,10:51:45
AGENCIA_CHACARILLA_1,4,C,C75,10:46:12,10:55:33,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,4,C,C82,10:51:52,10:58:12,11:15:31,11:15:34
AGENCIA_CHACARILLA_1,4,C,C88,11:03:12,11:15:35,11:15:37,11:16:11
AGENCIA_CHACARILLA_1,4,C,C89,11:04:40,11:16:12,11:16:28,11:25:46
AGENCIA_CHACARILLA_1,4,C,C94,11:08:04,11:25:47,11:25:48,11:29:23
AGENCIA_CHACARILLA_1,4,C,C99,11:12:00,11:29:24,11:29:26,11:41:27
AGENCIA_CHACARILLA_1,4,C,C105,11:19:57,11:41:29,11:41:33,11:43:51
AGENCIA_CHACARILLA_1,4,C,C106,11:20:14,11:43:51,11:43:54,12:03:19
AGENCIA_CHACARILLA_1,4,C,C117,11:28:34,12:03:20,12:03:22,12:21:14
AGENCIA_CHACARILLA_1,4,C,C169,12:45:51,13:01:32,13:04:08,13:04:12
AGENCIA_CHACARILLA_1,8,C,C23,09:50:33,09:50:36,09:50:58,10:06:11
AGENCIA_CHACARILLA_1,8,C,C78,10:48:22,10:57:03,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,C,C80,10:50:55,10:57:39,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,C,C81,10:51:36,10:58:04,10:58:13,11:02:51
AGENCIA_CHACARILLA_1,8,C,C86,10:54:01,11:02:53,11:03:10,11:05:16
AGENCIA_CHACARILLA_1,8,C,C111,11:23:31,11:48:00,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,C,C126,11:35:57,12:21:06,12:21:47,12:24:43
AGENCIA_CHACARILLA_1,8,C,C130,11:42:44,12:24:43,12:25:00,12:25:42
AGENCIA_CHACARILLA_1,8,C,C131,11:47:32,12:25:43,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,C,C132,11:48:54,12:26:35,12:26:56,13:03:53
AGENCIA_CHACARILLA_1,8,C,C174,12:56:12,13:03:54,13:04:14,14:01:24
AGENCIA_CHACARILLA_1,2,IV,IV14,13:04:37,13:04:37,13:04:37,13:05:26
AGENCIA_CHACARILLA_1,5,IV,IV4,10:09:50,10:09:50,10:09:50,10:13:29
AGENCIA_CHACARILLA_1,5,IV,IV12,12:41:24,12:41:24,12:41:24,12:45:16
AGENCIA_CHACARILLA_1,1,IV,IV1,09:25:47,09:25:47,09:25:47,09:26:39
AGENCIA_CHACARILLA_1,1,IV,IV5,10:43:47,10:43:47,10:43:47,11:00:15
AGENCIA_CHACARILLA_1,1,IV,IV7,11:00:19,11:00:19,11:00:19,11:03:50
AGENCIA_CHACARILLA_1,6,IV,IV9,12:16:48,12:16:48,12:16:49,12:19:47
AGENCIA_CHACARILLA_1,6,IV,IV10,12:37:30,12:37:30,12:37:30,12:38:01
AGENCIA_CHACARILLA_1,3,IV,IV3,09:58:42,09:58:42,09:58:42,10:01:18
AGENCIA_CHACARILLA_1,3,IV,IV8,11:41:58,11:41:58,11:41:58,11:43:47
AGENCIA_CHACARILLA_1,3,IV,IV11,12:37:58,12:37:58,12:37:58,12:41:58
AGENCIA_CHACARILLA_1,3,IV,IV13,12:58:39,12:58:39,12:58:40,13:05:16
AGENCIA_CHACARILLA_1,4,IV,IV2,09:29:02,09:29:02,09:29:02,09:42:48
AGENCIA_CHACARILLA_1,4,IV,IV6,10:51:50,10:51:50,10:51:50,10:55:23
AGENCIA_CHACARILLA_1,2,P,P10,09:20:10,09:24:24,09:24:52,09:27:30
AGENCIA_CHACARILLA_1,2,P,P38,10:35:06,10:39:52,10:40:02,10:40:53
AGENCIA_CHACARILLA_1,2,P,P40,10:36:48,10:42:49,10:46:15,10:46:19
AGENCIA_CHACARILLA_1,2,P,P43,10:41:34,10:49:47,10:50:11,11:15:39
AGENCIA_CHACARILLA_1,2,P,P55,11:08:42,11:15:40,11:16:00,11:22:37
AGENCIA_CHACARILLA_1,2,P,P68,11:39:47,11:53:49,11:54:09,12:05:44
AGENCIA_CHACARILLA_1,2,P,P73,11:43:39,12:05:45,12:05:56,12:13:14
AGENCIA_CHACARILLA_1,2,P,P97,12:15:50,12:38:00,12:38:49,12:40:51
AGENCIA_CHACARILLA_1,2,P,P99,12:18:34,12:40:52,12:48:08,12:54:29
AGENCIA_CHACARILLA_1,2,P,P107,12:38:54,12:54:30,12:54:49,12:54:50
AGENCIA_CHACARILLA_1,2,P,P112,12:49:56,12:58:25,12:58:33,13:01:06
AGENCIA_CHACARILLA_1,5,P,P3,09:04:52,09:05:47,09:05:51,09:12:26
AGENCIA_CHACARILLA_1,5,P,P6,09:15:55,09:16:04,09:16:18,09:25:42
AGENCIA_CHACARILLA_1,5,P,P13,09:30:42,09:32:46,09:32:59,09:49:47
AGENCIA_CHACARILLA_1,5,P,P18,09:53:42,09:54:43,09:54:49,09:56:38
AGENCIA_CHACARILLA_1,5,P,P21,09:57:06,10:00:04,10:00:14,10:02:50
AGENCIA_CHACARILLA_1,5,P,P23,10:00:28,10:02:51,10:03:00,10:09:03
AGENCIA_CHACARILLA_1,5,P,P27,10:07:57,10:09:13,10:09:46,10:09:47
AGENCIA_CHACARILLA_1,5,P,P29,10:11:12,10:13:30,10:13:37,10:18:43
AGENCIA_CHACARILLA_1,5,P,P30,10:17:15,10:20:02,10:20:08,10:26:30
AGENCIA_CHACARILLA_1,5,P,P33,10:25:05,10:28:25,10:28:53,10:28:54
AGENCIA_CHACARILLA_1,5,P,P34,10:26:07,10:30:45,10:30:57,10:36:35
AGENCIA_CHACARILLA_1,5,P,P37,10:33:37,10:38:35,10:38:59,10:39:00
AGENCIA_CHACARILLA_1,5,P,P39,10:35:19,10:40:52,10:40:55,10:42:55
AGENCIA_CHACARILLA_1,5,P,P42,10:40:03,10:47:32,10:47:47,10:51:04
AGENCIA_CHACARILLA_1,5,P,P45,10:44:25,10:51:05,10:51:13,10:53:39
AGENCIA_CHACARILLA_1,5,P,P54,11:07:01,11:14:17,11:14:23,11:15:45
AGENCIA_CHACARILLA_1,5,P,P56,11:09:47,11:15:46,11:16:09,11:22:18
AGENCIA_CHACARILLA_1,5,P,P60,11:25:49,11:34:19,11:34:42,11:34:42
AGENCIA_CHACARILLA_1,5,P,P71,11:42:25,12:02:42,12:03:01,12:06:26
AGENCIA_CHACARILLA_1,5,P,P74,11:46:58,12:06:35,12:06:48,12:16:25
AGENCIA_CHACARILLA_1,5,P,P78,11:55:08,12:16:26,12:16:33,12:19:46
AGENCIA_CHACARILLA_1,5,P,P87,12:02:49,12:28:11,12:29:24,12:41:21
AGENCIA_CHACARILLA_1,5,P,P113,12:52:01,13:00:45,13:00:56,13:00:56
AGENCIA_CHACARILLA_1,7,P,P2,09:01:27,09:01:40,09:01:46,09:12:36
AGENCIA_CHACARILLA_1,7,P,P8,09:19:43,09:21:33,09:21:47,09:28:01
AGENCIA_CHACARILLA_1,7,P,P15,09:43:40,09:45:22,09:45:37,09:59:49
AGENCIA_CHACARILLA_1,7,P,P25,10:05:38,10:07:16,10:07:23,10:09:46
AGENCIA_CHACARILLA_1,7,P,P28,10:09:24,10:09:46,10:10:31,10:14:03
AGENCIA_CHACARILLA_1,7,P,P31,10:19:20,10:22:23,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,1,P,P32,10:20:48,10:24:26,10:24:34,10:30:43
AGENCIA_CHACARILLA_1,1,P,P35,10:28:30,10:32:45,10:32:49,10:34:25
AGENCIA_CHACARILLA_1,1,P,P50,10:57:56,11:06:10,11:06:22,11:16:28
AGENCIA_CHACARILLA_1,7,P,P52,11:00:28,11:08:37,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,7,P,P53,11:01:33,11:09:14,11:09:37,11:26:56
AGENCIA_CHACARILLA_1,1,P,P57,11:10:07,11:16:28,11:16:53,11:19:35
AGENCIA_CHACARILLA_1,7,P,P69,11:40:02,11:57:20,11:57:32,12:10:02
AGENCIA_CHACARILLA_1,1,P,P70,11:40:41,12:00:12,12:00:27,12:07:40
AGENCIA_CHACARILLA_1,1,P,P75,11:49:58,12:08:03,12:08:35,12:11:51
AGENCIA_CHACARILLA_1,1,P,P79,11:55:55,12:16:30,12:16:37,12:23:22
AGENCIA_CHACARILLA_1,7,P,P83,11:59:25,12:26:09,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,7,P,P84,12:01:56,12:26:34,12:26:49,12:27:58
AGENCIA_CHACARILLA_1,7,P,P86,12:02:34,12:28:01,12:28:13,12:33:25
AGENCIA_CHACARILLA_1,7,P,P93,12:13:25,12:33:46,12:33:56,12:46:01
AGENCIA_CHACARILLA_1,1,P,P95,12:15:11,12:35:00,12:35:04,12:41:29
AGENCIA_CHACARILLA_1,1,P,P100,12:21:16,12:41:30,12:41:43,12:44:25
AGENCIA_CHACARILLA_1,7,P,P101,12:25:41,12:46:01,12:46:19,12:55:02
AGENCIA_CHACARILLA_1,1,P,P102,12:27:36,12:47:42,12:47:49,12:54:00
AGENCIA_CHACARILLA_1,1,P,P106,12:38:38,12:54:07,12:54:23,12:54:35
AGENCIA_CHACARILLA_1,1,P,P108,12:39:25,12:54:46,12:54:53,13:01:17
AGENCIA_CHACARILLA_1,1,P,P115,12:53:53,13:01:19,13:01:34,13:08:52
AGENCIA_CHACARILLA_1,6,P,P9,09:19:59,09:23:50,09:23:52,09:28:07
AGENCIA_CHACARILLA_1,6,P,P11,09:29:30,09:30:30,09:37:13,09:37:16
AGENCIA_CHACARILLA_1,6,P,P19,09:54:07,09:54:57,09:55:00,10:00:41
AGENCIA_CHACARILLA_1,6,P,P41,10:37:36,10:44:48,10:44:50,10:45:08
AGENCIA_CHACARILLA_1,6,P,P44,10:42:59,10:50:52,10:55:11,10:55:30
AGENCIA_CHACARILLA_1,6,P,P49,10:49:40,10:55:56,10:56:33,11:01:35
AGENCIA_CHACARILLA_1,6,P,P51,10:59:11,11:06:39,11:06:42,11:10:16
AGENCIA_CHACARILLA_1,6,P,P62,11:27:41,11:36:41,11:36:47,11:39:21
AGENCIA_CHACARILLA_1,6,P,P81,11:57:53,12:25:06,12:25:08,12:28:52
AGENCIA_CHACARILLA_1,6,P,P88,12:03:39,12:28:54,12:28:56,12:34:20
AGENCIA_CHACARILLA_1,6,P,P94,12:13:47,12:34:22,12:34:24,12:37:26
AGENCIA_CHACARILLA_1,6,P,P98,12:16:00,12:38:02,12:38:05,12:39:19
AGENCIA_CHACARILLA_1,6,P,P103,12:29:25,12:49:32,12:49:34,12:49:54
AGENCIA_CHACARILLA_1,6,P,P105,12:38:05,12:52:30,12:52:32,12:52:49
AGENCIA_CHACARILLA_1,6,P,P114,12:52:29,13:00:46,13:10:41,13:10:42
AGENCIA_CHACARILLA_1,3,P,P12,09:29:39,09:30:58,09:31:08,09:37:08
AGENCIA_CHACARILLA_1,3,P,P16,09:45:25,09:46:58,09:47:03,09:48:55
AGENCIA_CHACARILLA_1,3,P,P17,09:51:52,09:51:53,09:51:56,09:57:46
AGENCIA_CHACARILLA_1,3,P,P20,09:55:35,09:57:49,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,P,P22,09:58:05,10:01:19,10:01:26,10:05:45
AGENCIA_CHACARILLA_1,3,P,P26,10:07:14,10:08:15,10:08:18,10:12:07
AGENCIA_CHACARILLA_1,3,P,P36,10:28:39,10:33:36,10:33:41,10:48:17
AGENCIA_CHACARILLA_1,3,P,P48,10:47:52,10:53:55,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,P,P58,11:23:10,11:30:37,11:31:21,11:33:20
AGENCIA_CHACARILLA_1,3,P,P61,11:27:30,11:35:42,11:35:45,11:38:25
AGENCIA_CHACARILLA_1,3,P,P65,11:31:55,11:43:48,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,P,P66,11:35:06,11:44:07,11:44:15,11:57:35
AGENCIA_CHACARILLA_1,3,P,P72,11:43:17,12:05:03,12:05:08,12:07:42
AGENCIA_CHACARILLA_1,3,P,P80,11:57:20,12:24:45,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,P,P82,11:59:05,12:25:25,12:25:31,12:27:04
AGENCIA_CHACARILLA_1,3,P,P85,12:02:09,12:27:05,12:27:23,12:30:25
AGENCIA_CHACARILLA_1,3,P,P89,12:03:48,12:30:26,12:30:33,12:32:39
AGENCIA_CHACARILLA_1,3,P,P96,12:15:20,12:35:36,12:35:42,12:37:53
AGENCIA_CHACARILLA_1,3,P,P110,12:46:46,12:56:00,12:56:12,12:58:37
AGENCIA_CHACARILLA_1,4,P,P4,09:10:58,09:10:59,09:11:01,09:28:59
AGENCIA_CHACARILLA_1,4,P,P14,09:41:51,09:42:48,09:42:50,09:47:52
AGENCIA_CHACARILLA_1,4,P,P90,12:04:42,12:30:44,12:30:49,12:30:56
AGENCIA_CHACARILLA_1,4,P,P91,12:07:52,12:30:56,12:30:58,12:32:51
AGENCIA_CHACARILLA_1,4,P,P92,12:11:54,12:32:52,12:32:53,12:47:11
AGENCIA_CHACARILLA_1,4,P,P104,12:35:04,12:50:27,12:50:28,12:55:14
AGENCIA_CHACARILLA_1,4,P,P109,12:45:39,12:55:15,12:55:17,12:57:37
AGENCIA_CHACARILLA_1,4,P,P111,12:47:09,12:57:38,12:57:41,13:00:47
AGENCIA_CHACARILLA_1,8,P,P1,09:01:06,09:01:25,09:01:32,09:10:20
AGENCIA_CHACARILLA_1,8,P,P5,09:14:49,09:14:49,09:15:02,09:18:48
AGENCIA_CHACARILLA_1,8,P,P7,09:17:51,09:18:49,09:19:03,09:25:45
AGENCIA_CHACARILLA_1,8,P,P24,10:05:05,10:06:13,10:06:24,10:22:04
AGENCIA_CHACARILLA_1,8,P,P46,10:46:25,10:51:48,10:52:02,10:53:40
AGENCIA_CHACARILLA_1,8,P,P47,10:47:19,10:53:41,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,P,P59,11:25:36,11:34:04,11:34:20,11:37:41
AGENCIA_CHACARILLA_1,8,P,P63,11:28:59,11:37:44,11:37:49,11:38:48
AGENCIA_CHACARILLA_1,8,P,P64,11:31:26,11:42:55,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,P,P67,11:38:44,11:50:09,11:50:19,11:59:50
AGENCIA_CHACARILLA_1,8,P,P76,11:50:26,12:10:05,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,P,P77,11:53:45,12:10:41,12:10:47,12:21:05
AGENCIA_CHACARILLA_1,2,PR,PR1,09:08:32,09:08:35,09:09:17,09:18:04
AGENCIA_CHACARILLA_1,2,PR,PR5,09:17:23,09:18:05,09:18:13,09:24:23
AGENCIA_CHACARILLA_1,2,PR,PR11,09:32:50,09:34:37,09:34:48,09:40:52
AGENCIA_CHACARILLA_1,2,PR,PR14,09:43:10,09:44:09,09:44:24,09:47:31
AGENCIA_CHACARILLA_1,2,PR,PR23,10:37:23,10:40:54,10:41:08,10:42:48
AGENCIA_CHACARILLA_1,2,PR,PR26,10:41:06,10:46:20,10:49:41,10:49:45
AGENCIA_CHACARILLA_1,2,PR,PR60,12:04:19,12:13:15,12:13:21,12:19:36
AGENCIA_CHACARILLA_1,2,PR,PR62,12:09:17,12:19:37,12:19:52,12:32:23
AGENCIA_CHACARILLA_1,2,PR,PR69,12:23:12,12:32:24,12:32:50,12:37:35
AGENCIA_CHACARILLA_1,2,PR,PR70,12:27:04,12:37:36,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,2,PR,PR74,12:55:58,13:01:07,13:01:22,13:03:00
AGENCIA_CHACARILLA_1,5,PR,PR6,09:22:38,09:25:43,09:26:25,09:28:41
AGENCIA_CHACARILLA_1,5,PR,PR15,09:54:51,09:56:42,09:56:54,10:00:03
AGENCIA_CHACARILLA_1,5,PR,PR24,10:38:50,10:42:56,10:43:09,10:47:31
AGENCIA_CHACARILLA_1,5,PR,PR39,11:15:02,11:22:19,11:22:33,11:25:15
AGENCIA_CHACARILLA_1,7,PR,PR13,09:40:12,09:40:13,09:40:33,09:45:12
AGENCIA_CHACARILLA_1,1,PR,PR19,10:20:21,10:24:08,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,1,PR,PR37,11:12:19,11:19:36,11:19:45,11:25:47
AGENCIA_CHACARILLA_1,1,PR,PR40,11:19:45,11:25:47,11:26:04,11:49:19
AGENCIA_CHACARILLA_1,1,PR,PR49,11:44:47,11:56:02,11:56:05,12:00:08
AGENCIA_CHACARILLA_1,1,PR,PR65,12:14:02,12:23:23,12:23:28,12:27:19
AGENCIA_CHACARILLA_1,1,PR,PR66,12:15:28,12:27:20,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,1,PR,PR67,12:19:13,12:27:34,12:27:38,12:34:59
AGENCIA_CHACARILLA_1,1,PR,PR71,12:33:30,12:44:27,12:44:32,12:47:41
AGENCIA_CHACARILLA_1,6,PR,PR3,09:10:35,09:12:00,09:12:03,09:17:21
AGENCIA_CHACARILLA_1,6,PR,PR4,09:16:13,09:17:22,09:17:31,09:20:06
AGENCIA_CHACARILLA_1,6,PR,PR16,10:08:54,10:10:12,10:10:15,10:23:32
AGENCIA_CHACARILLA_1,3,PR,PR8,09:23:03,09:25:53,09:25:59,09:28:17
AGENCIA_CHACARILLA_1,3,PR,PR9,09:27:47,09:28:28,09:28:37,09:30:07
AGENCIA_CHACARILLA_1,3,PR,PR17,10:11:51,10:12:09,10:12:21,10:13:46
AGENCIA_CHACARILLA_1,3,PR,PR27,10:46:59,10:48:18,10:48:25,10:51:19
AGENCIA_CHACARILLA_1,3,PR,PR29,10:51:16,10:51:45,10:51:53,10:52:35
AGENCIA_CHACARILLA_1,3,PR,PR30,10:55:48,11:04:27,11:04:32,11:10:55
AGENCIA_CHACARILLA_1,3,PR,PR34,11:08:31,11:10:57,11:11:03,11:12:33
AGENCIA_CHACARILLA_1,3,PR,PR36,11:11:39,11:12:34,11:12:41,11:26:17
AGENCIA_CHACARILLA_1,3,PR,PR41,11:22:52,11:26:19,11:26:26,11:27:36
AGENCIA_CHACARILLA_1,3,PR,PR42,11:26:25,11:27:38,11:27:47,11:29:43
AGENCIA_CHACARILLA_1,3,PR,PR43,11:27:21,11:29:46,11:29:51,11:30:36
AGENCIA_CHACARILLA_1,3,PR,PR44,11:31:33,11:33:21,11:33:29,11:35:40
AGENCIA_CHACARILLA_1,3,PR,PR45,11:33:38,11:38:26,11:38:52,11:41:55
AGENCIA_CHACARILLA_1,3,PR,PR50,11:44:59,11:57:36,11:57:41,11:58:32
AGENCIA_CHACARILLA_1,3,PR,PR51,11:45:33,11:58:34,11:58:40,12:02:03
AGENCIA_CHACARILLA_1,3,PR,PR53,11:48:37,12:02:05,12:02:08,12:04:41
AGENCIA_CHACARILLA_1,3,PR,PR55,11:54:49,12:04:42,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,3,PR,PR56,11:58:05,12:07:44,12:07:53,12:08:44
AGENCIA_CHACARILLA_1,3,PR,PR57,11:58:44,12:08:45,12:08:49,12:09:58
AGENCIA_CHACARILLA_1,3,PR,PR58,12:01:06,12:09:59,12:10:03,12:11:36
AGENCIA_CHACARILLA_1,3,PR,PR59,12:03:10,12:11:37,12:11:43,12:15:52
AGENCIA_CHACARILLA_1,3,PR,PR61,12:05:08,12:15:53,12:15:59,12:22:26
AGENCIA_CHACARILLA_1,4,PR,PR63,12:09:27,12:21:24,12:21:30,12:21:46
AGENCIA_CHACARILLA_1,4,PR,PR64,12:12:12,12:21:46,12:21:47,12:30:31
AGENCIA_CHACARILLA_1,4,PR,PR68,12:22:20,12:30:32,12:30:35,12:30:44
AGENCIA_CHACARILLA_1,4,PR,PR72,12:37:26,12:47:11,12:47:12,12:48:17
AGENCIA_CHACARILLA_1,4,PR,PR73,12:39:51,12:48:18,12:48:20,12:50:26
AGENCIA_CHACARILLA_1,4,PR,PR75,13:00:02,13:01:19,13:01:20,13:01:32
AGENCIA_CHACARILLA_1,8,PR,PR2,09:10:26,09:10:30,09:11:10,09:13:18
AGENCIA_CHACARILLA_1,8,PR,PR7,09:22:45,09:25:46,09:26:07,09:31:35
AGENCIA_CHACARILLA_1,8,PR,PR10,09:31:18,09:31:36,09:31:42,09:38:39
AGENCIA_CHACARILLA_1,8,PR,PR12,09:40:03,09:40:10,09:40:23,09:45:31
AGENCIA_CHACARILLA_1,8,PR,PR18,10:19:48,10:22:05,10:22:24,10:30:37
AGENCIA_CHACARILLA_1,8,PR,PR20,10:28:05,10:30:38,10:30:52,10:31:11
AGENCIA_CHACARILLA_1,8,PR,PR21,10:29:49,10:31:12,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,PR,PR22,10:30:22,10:31:38,10:31:47,10:45:28
AGENCIA_CHACARILLA_1,8,PR,PR25,10:39:42,10:45:30,10:45:43,10:50:08
AGENCIA_CHACARILLA_1,8,PR,PR28,10:48:14,10:50:09,10:50:26,10:51:47
AGENCIA_CHACARILLA_1,8,PR,PR31,11:00:54,11:05:17,00:00:00,00:00:00
AGENCIA_CHACARILLA_1,8,PR,PR32,11:03:26,11:06:12,11:06:38,11:08:25
AGENCIA_CHACARILLA_1,8,PR,PR33,11:06:15,11:08:27,11:08:54,11:11:22
AGENCIA_CHACARILLA_1,8,PR,PR35,11:10:43,11:11:23,11:11:40,11:21:15
